lable	test1_a
0	感觉这俩人不在同一个维度上男的该不会真觉得这种拉踩会让女生觉得不舒服吧我们根本无所谓啊突然想到前男友之前给我写小作文也是这么说的“后来有很多比你漂亮的女生追我”谁在意呢
1	并不是有气质，而是男生都喜欢那种乖乖女类型的女生，毕竟乖乖女适合结婚过日子，其他风尘味太重的女人只适合玩玩
1	我的沉默震耳欲聋
1	好羡慕这个头发，我从小自来卷理发师都说不适合留刘海
1	只下半边真的很浪漫
1	也可能是想到要在鱼塘里其他鱼竞争，不太想卷
1	这个我看到过当时真的很震惊
1	孩子上学了就不改了
1	诈骗的最好对象啊！
0	谁不是呢，没有学习工作上的事，我也从来不会搭讪女生
1	化没化妆打没打扮都没被要过微信
1	好恐怖地合上多恐怖啊
1	对滴对于我来说我觉得学生时代的暗恋很有趣
1	哇这小感觉真绝了
0	我都说第一次
1	我也刷到了哈哈哈
1	一个月前回老家，我去银行存五万，身份证银行卡都没带，人家说五万以上要身份证，让我存四万，我说我存49900吧
1	科目三确实，监考会在靠边距离差不多的时候踩下刹车。
1	我真的爱喝这个饮料
1	所以要满18吗？
1	为什么我最近也总刷到这种还有()但我忘记正确拼法是啥了
1	我他妈真笑抽了，美女只会觉得，不用自己动手，可以可以
1	哈哈哈哈笑死了
1	你这个红笔看着真不错
1	我还挺喜欢喝这个的
0	我32了从来没搭讪过
0	是的而且宅男表示感觉和这种很难有共同语言不是一个圈子的人
1	我就是那种听不懂暗示的人
1	笑死，正老师出书！！
1	这答案是盗版的吗？
1	老师：来讲讲答案里的那个选项错误的原因
1	说实话普通家庭的男孩自身优秀的话我觉得搭讪没问题，但我们又普通又平淡惊艳不了这样的女性的青春，我们又何必自寻烦恼呢？我既不打扰你你也不要调侃我们，我们互不打扰不挺好的吗？
1	笑死我了这些都是情商的体现情商其实比学历更重要！
1	你妈妈没说你挺墨迹吗
1	我天我想再结一次婚
1	只要一脸正经的毫不修饰的说大实话就好了！你那句“对你抱有一点心思我就去死”，相当的直白相当的妙
1	巧了不是这两天刚喝了两瓶柠檬的
1	笑死我，你多学学这种话术
1	感觉小脑被捆绑住了
1	真好看！姐妹！
1	尊嘟假嘟介么厉害
1	太麻烦。我就是拿掸子左一下右一下
1	这家伙这么酸，不会真有人喜欢吧，胃不好，喝了就难受
1	完了我四级要考一百分了期末考试也要满分了害没办法太聪明的我也是有负担的
0	感觉应该站到车顶上吹
1	吓得我去买了一瓶猛灌
1	之前去便利店想不到喝啥就喝水溶果然喝对了
1	我很喜欢你的精神状态，这方法我咋就没想到。
1	我看下来刚开始想博取你的眼球寻思能吸引你，后来发现你根本就不吃他这一套就开始打压你这男的这么自信么！骂他他都活该
1	啊？？？？？？？？？？？？？？？
1	能要你的微……算了，当我没说
1	这谁还分得清你和天才啊
1	不是，当时的情况是我可以去向行长申请，可以当时还款，不用再申请等一两个月
1	嗯嗯我上次在公司也是楼抖了一下的感觉
1	挺早一次买菜碰到朋友妈妈也在买菜，突然她低头看到地上掉了一块钱，她说你的钱掉了，我当时没明白还说不是我的，我包里钱是整的没有一块钱，朋友妈妈特别无语的说我刚看见是从你口袋掉出来的。等她把钱塞我口袋我才反应过来
1	以后学你回复呜呜呜呜呜呜
1	这个真的好吓人
1	我们大学时系花经常被追，但是搭讪的好像不多，但是有个长相贼普通，脸很长，比较外向的女的反倒经常被男的搭讪，简直是世界未解之谜
1	我刚走，下雪了
0	要是我我都聊一页都聊不下去了
1	真的很烦这种人懒得多说废话
1	你真的好有趣侠女
1	早八刷到好吓人，，，这是我水课摸鱼活该的吗
1	公交车那个我遇到过唯一一次，我里有码可以扫，但是不知道为什么那次我上车之后码就是不出来
0	唉…不搭讪觉得是硬性条件不够，搭讪了觉得是普信男…
0	在他问我第一个问题的时候我已经拉黑他了
1	我以为什么大瓜
1	你失去了一个可以火的机会。
1	这女生太会说了
0	我生性就不爱笑
1	想起张三的案例：见义勇为追小偷结果小偷猝死，警察问他：你当时是不是在锻炼跑步？是是是，我在跑步，根本不知道有什么小偷
0	现在有以前同学加我微信我都当没看见，要么就是结婚想随便找个人薅份子钱的，要么就是自己找不到对象非要来沾边的，简直搞笑，搞不懂什么样的勇气让他觉得我不结婚就可以让他随便选
1	姑妈:这辈子不想搭理你这个大孝子
1	还别说，有次抱着我崽坐公交，上车前乘车码还是好的，上车后手机就不行了，一放上去就冒出来，然后司机就说你先上来坐好，后面我一直弄一直不行，司机又看不下去了你就不要弄了坐好先
1	太可爱了不要欺骗自己哦
1	所以我喜欢喝哈哈哈
0	自己来加别人还发那个笑脸看着就烦
0	你也觉得我幽默啊？
1	新冠的时候饭吃不下去，小番茄、水溶、椰青、宝矿力，靠着这些撑下来的谁懂啊
1	晕车肯定是能管点儿用，毕竟酸酸甜甜的
1	抽烟那个我是真受不了，我真的希望某些抽烟的人能够看一下写着请勿抽烟的牌子，甚至最多的就是坐在那个牌子的位置上抽的，假模假样的跑过来问一句能抽烟吗，有烟灰缸吗？踏马的都说不能抽不能抽还说了二楼能抽都不肯挪位置假装不知道扔地上的，简直想发癫，问不问都心烦
1	笑死我了太好玩了
1	姐妹你好會說話
1	兄弟换个扫雪笤帚吧，你这玩意效率有点低啊！
1	我今天也遇到了他问我是不是第一次我说是的，其实之前有过没带头盔了，然后前面的人在付款，我在那等的时候，他说走吧走吧，不用等了
1	你好强能聊这么久换做是我第一页就删了
0	可能我看起来比较好勾搭十四岁开始就有人马路上要微信一直到现在21岁
1	《18张聊天记录直接让我爱上素未谋面的网络美女》
1	这么恶毒的东西你必须看！
1	场地考的时候，紧张的没有系安全带，监考官问，你准备好了吗？我说准备好了，他说你再想想准备好了吗？仔细想一想。然后我就意识到安全到没有系
1	天空落下火球就是将来世界末日的场景
1	打开了思路哈哈哈哈
1	呜呜呜呜浪漫死了
0	“你也觉得我很幽默啊”
1	还真是，打扮之后跟我搭讪的只有问路的大妈
1	别再艾特这种现正小红书总是给我推这种气死我了都是骗子！！！
1	毫不夸张，宿醉干一瓶头疼都好了
1	张万森下雪了
0	他高中周后就没发育嘛，而且好像大脑萎缩了
1	昨天一亲戚给我介绍对象，我2000年的，她给我介绍94年的还美其名曰为我好，说想着我都没介绍给别人，我和我妈不约而同的：条件好怎么找不到对象？我爸：有病。然后他妹妹找到了我朋友，我朋友这样回得
1	哇，我晕车，那我下次一定要备一瓶，明天就去买哈哈哈
1	北方的雪这么粉嘛？？？那是不是不冷啊
1	为什么整天都喜欢容易掌控的女人啊？
1	气场啊，真的是！我那天看到一个直播卖衣服的主播，气场太足了！我不敢买她家衣服，怕如果退货，她会飞过来打我
1	人工降雪要吗，还是让窦娥哭一个
1	每天从早到晚忙到没法吃晚饭，刚好当代餐喝，糖分虽然高但是一瓶才170大卡，不长期喝还是挺好的
1	蛙趣，来自医学生的建议
1	我真服了，。
1	感觉像是在说受害人有错论
0	恐怖.........
1	我想起我第一次考科三了！最后的靠边停车我练的时候就一直把握不太好距离，考试的时候太紧张以至于没注意考官偷偷摆手暗示，夸嚓一脚刹车，挂了
1	可是确实太太太便宜了
1	希望出代糖的
1	这是谁的题呀什么机构的
1	我低血糖的时候特别爱
1	哈哈哈哈姐妹他破大防你说的好好！！！
1	你不适合谈恋爱那里：少来姐，我不适合你适合？滚
1	歪个题，这个发型用多大号卷发棒能卷出来啊？
1	有种被知识玷污的感觉
1	这是刚在理发店把卷发拉直后的样子，就是发色不均匀（我麻麻给我染的，手残）。不拉直头发就很毛燥，有点沙发
1	破防得非常教科书
1	兑水或者无糖的饮料
1	哪位好心人救救我的头。。
1	主要是没看到正面，有可能是妆浓，男的对浓妆有恐惧感，跟女的对大胡子有厌恶感是一样的，我认识的拉拉一个比一个妆浓，据说可以壁男。
1	几年前有段时间很沉迷这个饮料现在很久不喝了太腻了
1	完了，行测精髓让你逮着了，别考研了，去靠公吧
1	明天也投这个
1	看这篇帖子和下一篇
1	小地瓜有窃听！宝宝刚给我说完打开首页第一个就是
1	曾经我也不理解为什么我的感情总是不顺，为什么我会很晚还没结婚，直到遇到我先生，我才明白了什么叫有福之女不入无福之门，因为有我先生特别好的一家人在终点等我。
1	光这个头发做一次最少1000起
1	太抽象了，看不懂
1	那农夫山泉果汁呢？
0	这个人通过职务之便查到我电话，一上来就问有没有对象，意图明显还不能说了，说了就急了，我真不应该心软加了微信给我自己添堵
1	笑死我了笑死了
1	那我的磁场好像都是面相老人的，每年都能遇到一两个老人问路或者让我帮忙操作手机啥的
1	爱死这种精神状态
0	我的表情——
1	好的，这就下楼买
1	我早上刷到的
1	你好会说但凡我有你这么会说也不会一天到处受气了
0	因为他们会衡量自己配不配
1	那些古代遗迹都埋在很深的地下，我一直好奇难道岁月带来的尘土有这么厚？所以会不会也有一部分原因是被地裂埋起来的……？
1	我也想这么干其实
0	我的妈，为啥发出来恶心我，。
1	所以这些个破规定，就是坑老实人
1	一次车辆违章，交警叔叔看我态度特别好，让我拿着行车本去岗亭接受处罚。我到了岗亭，岗亭里的交警一拍大腿，问我为啥不直接走。我才反应过来，问交警现在可以走吗？交警哭笑不得，说你都进来了，我咋让你走，交罚款吧！
1	姐好爱你说的
1	哈哈最近刷到可多这种！卑鄙的知识
1	如果我们之间没有故事续集，那也就止步于人海的一面之缘了
1	我丑也没人搭讪
1	每次都觉得太酸了得牙口好的时候喝
1	可以用红笔写，正确率比较高
1	我听过太多地震亲历者的故事了。
1	我高中物理老师干过这事，但她要改的是错误选项很多人以为改的是答案全错了
1	强者改变环境
1	原来应该这样学啊！！怪不得！！
1	搞不懂为什么都被家暴了还劝别人结婚啊
0	这种一看就是要花钱养的，普通男的会找朴素好看的
1	我说我怎么老错原来是对答案的顺序错了
1	学会了学会了
1	因为我是自信开朗大美女我没有怀疑过啊哈哈哈哈我说着玩给他机会表演积累一点乐子素材
1	搭讪？谁会想不开被人挂在小红书上骂
1	现在我什么女生都不敢搭讪，个个看起来都很好看很精致，我内心第一个想法就是根本养不起，根本配不上
0	我嘛？好像没啥心机吧，想啥都写在脸上啊哈哈
